,expiration_timestamp,option_type,instrument_name,strike,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv
245,1608883200000,put,BTC-25DEC20-7000-P,7000.0,9262.64,BTC-25DEC20,1590103316631,"{'volume': 0.7, 'price_change': -3.2374, 'low': 0.1345, 'high': 0.139}",open,0.12,75.2,0.084,0.202,0.13845225,91.69,0.1345,0.0,9084.29,"{'vega': 21.53117, 'theta': -4.54148, 'rho': -20.14402, 'gamma': 5e-05, 'delta': -0.22674}",9084.29,19473343133,"[[0.1355, 4.1], [0.1345, 8.0], [0.134, 24.3], [0.1, 2.0], [0.03, 2.0], [0.026, 0.1], [0.004, 2.0]]",90.42,0.1355,4.1,0.1415,20.0,"[[0.1415, 20.0], [0.1435, 4.1], [0.144, 11.6], [0.1945, 0.5], [0.216, 0.5]]",93.0
246,1591344000000,put,BTC-5JUN20-12250-P,12250.0,9088.5,SYN.BTC-5JUN20,1590103316633,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.31,0.4055,0.35385802,97.72,,0.0,9084.29,"{'vega': 2.53815, 'theta': -8.63606, 'rho': -4.5745, 'gamma': 8e-05, 'delta': -0.92553}",9084.29,19473327042,[],0.0,0.0,0.0,0.8545,2.5,"[[0.8545, 2.5]]",500.0
247,1593158400000,call,BTC-26JUN20-11000-C,11000.0,9094.3,BTC-26JUN20,1590103317638,"{'volume': 70.7, 'price_change': -19.3548, 'low': 0.0335, 'high': 0.0465}",open,0.04,1550.7,0.012,0.072,0.03652419,81.59,0.0375,0.0,9084.18,"{'vega': 9.30546, 'theta': -10.73635, 'rho': 2.0299, 'gamma': 0.00014, 'delta': 0.26692}",9084.18,19473345173,"[[0.0345, 22.5], [0.034, 12.8], [0.0335, 15.0], [0.033, 10.0], [0.0325, 0.7], [0.032, 0.3], [0.03, 2.5], [0.026, 25.0], [0.02, 0.4], [0.0125, 5.1], [0.01, 0.3], [0.009, 0.1], [0.001, 0.2]]",79.61,0.0345,22.5,0.0375,55.4,"[[0.0375, 55.4], [0.0385, 23.5], [0.039, 5.4], [0.042, 0.5], [0.049, 0.2], [0.0495, 0.1], [0.052, 1.5], [0.07, 1.9], [0.077, 0.1], [0.1, 2.0], [0.155, 0.5], [0.3, 2.0], [0.6, 2.0]]",82.55
248,1601020800000,call,BTC-25SEP20-7000-C,7000.0,9179.91,BTC-25SEP20,1590103317638,"{'volume': 0.2, 'price_change': 0.0, 'low': 0.3285, 'high': 0.3285}",open,0.35,180.0,0.2795,0.385,0.33122853,93.2,0.3285,0.0,9084.18,"{'vega': 16.03764, 'theta': -5.91478, 'rho': 14.2281, 'gamma': 6e-05, 'delta': 0.77892}",9084.18,19473320344,"[[0.3285, 7.0], [0.328, 8.0], [0.326, 0.5], [0.3175, 0.1], [0.317, 0.1], [0.3165, 0.2], [0.316, 0.1], [0.17, 4.0], [0.001, 0.4]]",91.65,0.3285,7.0,0.3345,7.0,"[[0.3345, 7.0], [0.335, 8.0], [0.3365, 0.5], [0.34, 0.1]]",95.08
249,1591344000000,put,BTC-5JUN20-11500-P,11500.0,9088.25,SYN.BTC-5JUN20,1590103318645,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.231,0.3235,0.27382832,89.21,,0.0,9084.17,"{'vega': 3.32652, 'theta': -10.33253, 'rho': -4.17142, 'gamma': 0.00011, 'delta': -0.89283}",9084.17,19473345188,[],0.0,0.0,0.0,0.7745,2.5,"[[0.7745, 2.5]]",500.0
250,1593158400000,put,BTC-26JUN20-18000-P,18000.0,9094.22,BTC-26JUN20,1590103318932,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.91,1.0,0.9225,1.06,0.98550282,117.91,1.344,0.0,9084.17,"{'vega': 2.7681, 'theta': -4.61516, 'rho': -17.08049, 'gamma': 3e-05, 'delta': -0.95322}",9084.17,19473334104,[],0.0,0.0,0.0,1.234,4.5,"[[1.234, 4.5]]",371.25
251,1590134400000,call,BTC-22MAY20-8750-C,8750.0,9084.27,SYN.BTC-22MAY20,1590103319722,"{'volume': 30.9, 'price_change': -49.6933, 'low': 0.0205, 'high': 0.088}",open,0.08,491.0,0.0075,0.07,0.03928236,111.35,0.041,0.0,9084.22,"{'vega': 0.62813, 'theta': -34.97074, 'rho': 0.07367, 'gamma': 0.00069, 'delta': 0.86214}",9084.22,19473345253,"[[0.019, 3.0], [0.014, 2.0], [0.012, 7.4]]",0.0,0.019,3.0,0.0495,3.0,"[[0.0495, 3.0], [0.05, 5.0], [0.06, 5.6], [0.4605, 5.5]]",221.64
252,1590220800000,call,BTC-23MAY20-9125-C,9125.0,9084.56,SYN.BTC-23MAY20,1590103320367,"{'volume': 20.9, 'price_change': -10.0, 'low': 0.015, 'high': 0.02}",open,,17.8,0.0005,0.044,0.01608887,74.71,0.018,0.0,9084.22,"{'vega': 2.20589, 'theta': -60.59749, 'rho': 0.1537, 'gamma': 0.00096, 'delta': 0.47026}",9084.22,19473349465,"[[0.015, 10.3], [0.0135, 6.0], [0.013, 0.3], [0.01, 0.1]]",70.22,0.015,10.3,0.017,27.3,"[[0.017, 27.3], [0.0175, 6.0]]",78.45
253,1591344000000,put,BTC-5JUN20-7750-P,7750.0,9088.31,SYN.BTC-5JUN20,1590103320662,"{'volume': 14.0, 'price_change': 41.0256, 'low': 0.0185, 'high': 0.0275}",open,,14.0,0.0045,0.0525,0.02201389,100.34,0.0275,0.0,9084.3,"{'vega': 4.79698, 'theta': -16.75972, 'rho': -0.7369, 'gamma': 0.00015, 'delta': -0.18409}",9084.3,19473343132,"[[0.021, 60.0], [0.02, 20.0], [0.002, 0.1]]",98.41,0.021,60.0,0.023,20.0,"[[0.023, 20.0], [0.0235, 26.0], [0.024, 25.0], [0.028, 9.0], [0.0295, 0.5], [0.275, 11.5]]",102.2
254,1593158400000,call,BTC-26JUN20-24000-C,24000.0,9094.28,BTC-26JUN20,1590103320659,"{'volume': 11.0, 'price_change': -28.5714, 'low': 0.0025, 'high': 0.0035}",open,0.0,1884.6,0.0005,0.017,0.00246318,135.55,0.0025,0.0,9084.3,"{'vega': 1.27345, 'theta': -2.44081, 'rho': 0.13992, 'gamma': 1e-05, 'delta': 0.01834}",9084.3,19473311234,"[[0.002, 56.0], [0.001, 1.1], [0.0005, 15.1]]",132.0,0.002,56.0,0.003,20.0,"[[0.003, 20.0], [0.0035, 36.0], [0.004, 25.0], [0.0065, 20.0], [0.014, 0.1], [0.0275, 4.0], [0.055, 1.0], [0.1215, 8.0]]",139.13
